,District,Venue,Venue Category,Venue Latitude,Venue Longitude,geometry
468,Khlong Toei,Sukhumvit Plus Condo (Sukhumvit 46/1),Residential Building (Apartment / Condo),13.713128061414299,100.59235641778665,POINT (100.5923564177866 13.7131280614143)
469,Khlong Toei,Diamond Sukhumvit Condominium,Residential Building (Apartment / Condo),13.708441755469435,100.59910184294978,POINT (100.5991018429498 13.70844175546944)
470,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
471,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
472,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
473,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
474,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
475,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
476,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
477,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
478,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
479,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
480,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
481,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
482,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
483,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
484,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
485,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
486,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
487,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
488,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
489,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
490,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
491,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
492,Khlong Toei,Aspire Condo Sukhumvit 48,Residential Building (Apartment / Condo),13.71058355041037,100.59411212351436,POINT (100.5941121235144 13.71058355041037)
493,Khlong Toei,Diamond Sukhumvit Condominium,Residential Building (Apartment / Condo),13.708441755469435,100.59910184294978,POINT (100.5991018429498 13.70844175546944)
494,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
495,Khlong Toei,Ficuslane Condo,Residential Building (Apartment / Condo),13.714096997794142,100.58942112304189,POINT (100.5894211230419 13.71409699779414)
496,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
497,Khlong Toei,BLUE'S CONDO ~ SUPERFRENDS<3,Residential Building (Apartment / Condo),13.713444,100.590971,POINT (100.590971 13.713444)
498,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
499,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
500,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
501,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
502,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
503,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
504,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
505,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
506,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
507,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
508,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
509,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
510,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
511,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
512,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
513,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
514,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
515,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
516,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
517,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
518,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
519,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
520,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
521,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
522,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
523,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
524,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
525,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
526,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
527,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
528,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
529,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
530,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
531,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
532,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
533,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
534,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
535,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
536,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
537,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
538,Khlong Toei,Condo One X Sukhumvit 26,Residential Building (Apartment / Condo),13.725548674542544,100.56870631426145,POINT (100.5687063142614 13.72554867454254)
539,Khlong Toei,Ficuslane Condo,Residential Building (Apartment / Condo),13.714096997794142,100.58942112304189,POINT (100.5894211230419 13.71409699779414)
540,Khlong Toei,Siri At Sukhumvit Condo,Residential Building (Apartment / Condo),13.722980174858597,100.58022587249911,POINT (100.5802258724991 13.7229801748586)
541,Khlong Toei,CitiSmart Condo,Residential Building (Apartment / Condo),13.735112092124316,100.56256055831909,POINT (100.5625605583191 13.73511209212432)
542,Khlong Toei,Condo One Thonglor Station,Residential Building (Apartment / Condo),13.721665278373997,100.58056404312315,POINT (100.5805640431231 13.721665278374)
543,Khlong Toei,Condo One X Sukhumvit 26,Residential Building (Apartment / Condo),13.725548674542544,100.56870631426145,POINT (100.5687063142614 13.72554867454254)
544,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
545,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
546,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
547,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
548,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
549,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
550,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
551,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
552,Dusit,siribhumi condo,Residential Building (Apartment / Condo),13.788228264051776,100.5132397212421,POINT (100.5132397212421 13.78822826405178)
553,Dusit,3rd floor bathroom at Siribhumi condo,Residential Building (Apartment / Condo),13.785413,100.512061,POINT (100.512061 13.785413)
554,Dusit,Baan Samsen condo (บัานสามเสน),Residential Building (Apartment / Condo),13.791392247282891,100.51819433898577,POINT (100.5181943389858 13.79139224728289)
555,Dusit,Dusit Condo (ดุสิตคอนโด),Residential Building (Apartment / Condo),13.778306205737424,100.52267986264071,POINT (100.5226798626407 13.77830620573742)
556,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
557,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
558,Dusit,Condo Dusit Avenue,Residential Building (Apartment / Condo),13.780017287933617,100.50701822275776,POINT (100.5070182227578 13.78001728793362)
559,Dusit,Royal Thai Army Condo,Residential Building (Apartment / Condo),13.792520026544322,100.52237033843994,POINT (100.5223703384399 13.79252002654432)
